City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
207,Mount Gambier,100,AU,2022-06-13 21:48:31,76,-37.8333,140.7667,46.42,9.78
208,Kavaratti,95,IN,2022-06-13 21:48:31,75,10.5669,72.642,83.55,13.51
209,Kyren,92,RU,2022-06-13 21:48:32,88,51.6828,102.1408,60.62,0.47
210,Puro,95,PH,2022-06-13 21:48:32,80,12.4841,123.3827,81.1,6.02
211,Katsuura,100,JP,2022-06-13 21:48:32,76,35.1333,140.3,65.52,15.73
212,Pala,64,TD,2022-06-13 21:48:33,76,9.3642,14.9046,73.94,4.34
213,Vardo,100,NO,2022-06-13 21:48:33,87,70.3705,31.1107,44.58,4.61
214,Ornskoldsvik,88,SE,2022-06-13 21:48:34,74,63.2909,18.7153,52.97,6.93
215,Nouadhibou,0,MR,2022-06-13 21:48:34,83,20.931,-17.0347,69.78,20.71
216,Kruisfontein,100,ZA,2022-06-13 21:48:35,62,-34.0033,24.7314,64.89,6.13
217,Grand Gaube,91,MU,2022-06-13 21:48:03,66,-20.0064,57.6608,73.8,7.0
218,College,40,US,2022-06-13 21:43:43,35,64.8569,-147.8028,73.09,6.91
219,Hirara,75,JP,2022-06-13 21:48:36,89,24.8,125.2833,82.67,14.97
220,Roma,0,US,2022-06-13 21:48:04,44,43.2128,-75.4557,73.72,12.66
221,Souillac,75,MU,2022-06-13 21:44:58,64,-20.5167,57.5167,73.78,18.41
222,Houma,40,US,2022-06-13 21:44:17,60,29.5958,-90.7195,93.99,10.36
223,Lima,100,PE,2022-06-13 21:47:25,77,-12.0432,-77.0282,62.91,11.5
224,San Cristobal,89,VE,2022-06-13 21:48:36,88,7.7669,-72.225,80.78,5.32
225,Surt,0,LY,2022-06-13 21:48:37,78,31.2089,16.5887,73.15,4.7
226,Xining,0,CN,2022-06-13 21:48:37,39,36.6167,101.7667,50.36,2.64
227,Atzitzintla,100,MX,2022-06-13 21:48:37,67,18.9,-97.3167,57.36,11.12
228,Honningsvag,100,NO,2022-06-13 21:48:38,81,70.9821,25.9704,42.55,12.66
229,Miandrivazo,22,MG,2022-06-13 21:48:38,52,-19.5167,45.4667,70.66,4.16
230,Caxito,17,AO,2022-06-13 21:48:39,97,-8.5785,13.6643,66.07,2.33
231,Severo-Kurilsk,99,RU,2022-06-13 21:48:39,91,50.6789,156.125,45.1,13.11
232,Acapulco,99,MX,2022-06-13 21:48:57,82,16.8634,-99.8901,80.29,15.17
233,Ogulin,96,HR,2022-06-13 21:49:40,97,45.2661,15.2286,60.6,5.88
234,Niksar,71,TR,2022-06-13 21:49:40,91,40.5917,36.9517,61.0,1.41
235,Gezing,100,AT,2022-06-13 21:49:40,81,47.9178,13.1299,61.36,1.14
236,Bloemfontein,99,ZA,2022-06-13 21:49:41,54,-29.1211,26.214,51.28,10.36
237,George,100,ZA,2022-06-13 21:49:41,100,-33.963,22.4617,54.95,6.91
238,Saint George,0,US,2022-06-13 21:49:42,16,37.1041,-113.5841,95.63,23.02
239,Bethel,20,US,2022-06-13 21:49:42,54,41.3712,-73.414,85.33,10.36
240,Palmer,40,US,2022-06-13 21:45:47,44,42.1584,-72.3287,84.65,11.5
241,Satka,97,RU,2022-06-13 21:49:43,98,55.0425,59.04,48.92,4.32
242,Adrar,57,MR,2022-06-13 21:49:43,20,20.5022,-10.0711,94.06,7.83
243,Gambo,99,CF,2022-06-13 21:49:44,98,4.6482,22.2633,68.61,1.16
244,Mana,94,GF,2022-06-13 21:49:44,86,5.6592,-53.7767,77.31,6.11
245,Takhtamygda,18,RU,2022-06-13 21:49:45,88,54.1,123.5667,58.66,1.5
246,Vendome,6,FR,2022-06-13 21:49:45,81,47.8,1.0667,64.69,8.37
247,Sao Filipe,18,CV,2022-06-13 21:49:45,73,14.8961,-24.4956,74.95,10.07
248,Tyup,100,KG,2022-06-13 21:49:46,92,42.7276,78.3648,56.19,2.71
249,Menongue,0,AO,2022-06-13 21:49:46,52,-14.6585,17.691,52.97,1.59
250,Mendeleyevsk,7,RU,2022-06-13 21:49:47,80,55.9082,52.2905,58.24,2.42
251,Toamasina,75,MG,2022-06-13 21:49:47,94,-18.1667,49.3833,68.0,12.66
252,Paamiut,14,GL,2022-06-13 21:49:47,85,61.994,-49.6678,36.18,33.73
253,Diapaga,50,BF,2022-06-13 21:49:48,64,12.0708,1.7889,82.49,12.77
254,Korla,3,CN,2022-06-13 21:49:48,10,41.7597,86.1469,82.22,7.34
255,Husavik,100,IS,2022-06-13 21:49:49,76,66.0449,-17.3389,53.55,5.5
256,Vysokopillya,31,UA,2022-06-13 21:49:49,75,47.4919,33.5306,68.72,3.47
257,Mayumba,99,GA,2022-06-13 21:49:49,87,-3.432,10.6554,74.46,6.71
258,Kothi,68,IN,2022-06-13 21:49:50,50,24.75,80.7833,87.49,12.55
259,Marigot,40,MF,2022-06-13 21:49:50,63,18.0667,-63.0833,85.78,17.27
260,Gat,0,IL,2022-06-13 21:49:51,100,31.61,34.7642,74.08,3.04
261,Roald,75,NO,2022-06-13 21:49:51,100,62.5833,6.1333,55.17,12.66
262,Natal,20,BR,2022-06-13 21:47:43,74,-5.795,-35.2094,82.62,9.22
263,Bushehr,0,IR,2022-06-13 21:49:52,50,28.9684,50.8385,78.89,0.0
264,Coihaique,100,CL,2022-06-13 21:49:52,87,-45.5752,-72.0662,45.21,10.36
265,Balykshi,0,KZ,2022-06-13 21:49:53,45,47.0667,51.8667,64.4,11.18
266,Okhotsk,100,RU,2022-06-13 21:49:53,95,59.3833,143.3,42.39,18.75
267,Coquimbo,100,CL,2022-06-13 21:48:21,82,-29.9533,-71.3436,53.33,9.22
268,Nisia Floresta,17,BR,2022-06-13 21:49:53,88,-6.0911,-35.2086,82.78,6.33
269,Minas,10,UY,2022-06-13 21:49:54,75,-34.3759,-55.2377,47.66,5.3
270,Hualmay,25,PE,2022-06-13 21:49:54,75,-11.0964,-77.6139,65.57,10.92
271,Port Lincoln,70,AU,2022-06-13 21:45:07,59,-34.7333,135.8667,56.66,23.98
272,San Buenaventura,0,MX,2022-06-13 21:49:55,18,27.0833,-101.5333,104.47,16.08
273,Wuda,3,CN,2022-06-13 21:49:55,23,39.4994,106.7117,66.88,4.41
274,Shu,4,KZ,2022-06-13 21:49:56,67,43.5983,73.7614,63.36,10.6
275,Kudahuvadhoo,100,MV,2022-06-13 21:49:56,75,2.6708,72.8944,82.76,9.69
276,San Patricio,68,US,2022-06-13 21:50:57,49,28.017,-97.5169,93.92,22.44
277,Faanui,10,PF,2022-06-13 21:46:52,68,-16.4833,-151.75,80.04,20.92
278,Bahawalpur,16,PK,2022-06-13 21:50:57,35,29.4,71.6833,94.17,16.02
279,Iqaluit,75,CA,2022-06-13 21:50:58,75,63.7506,-68.5145,40.73,4.61
280,Lasa,5,IT,2022-06-13 21:50:58,85,46.6166,10.7002,63.48,5.12
281,Zyryanka,53,RU,2022-06-13 21:50:58,32,65.75,150.85,63.55,25.37
282,Kalabo,0,ZM,2022-06-13 21:50:59,54,-14.97,22.6814,56.43,2.68
283,Samana,40,DO,2022-06-13 21:50:59,70,19.2056,-69.3369,88.02,11.5
284,Rognan,98,NO,2022-06-13 21:51:00,86,67.0953,15.3878,51.76,1.3
285,Bundaberg,74,AU,2022-06-13 21:51:00,78,-24.85,152.35,62.89,5.91
286,Sao Joao Da Barra,90,BR,2022-06-13 21:51:00,73,-21.6403,-41.0511,71.69,16.35
287,Nkhotakota,0,MW,2022-06-13 21:51:01,68,-12.9274,34.2961,64.36,5.75
288,San Quintin,2,MX,2022-06-13 21:51:01,70,30.4833,-115.95,71.13,19.64
289,Hamilton,40,US,2022-06-13 21:50:58,83,39.1834,-84.5333,88.65,11.99
290,Cherskiy,16,RU,2022-06-13 21:51:02,30,68.75,161.3,64.2,4.45
291,Yegros,0,PY,2022-06-13 21:51:02,82,-26.45,-56.4,50.16,2.3
292,Mgandu,93,TZ,2022-06-13 21:51:03,50,-5.95,34.1333,66.06,8.14
293,Tasiilaq,100,GL,2022-06-13 21:51:03,95,65.6145,-37.6368,37.8,11.14
294,Cintalapa,89,MX,2022-06-13 21:51:03,79,16.6951,-93.7272,79.39,4.38
295,Belaya Gora,94,RU,2022-06-13 21:51:04,35,68.5333,146.4167,63.99,19.55
296,Nara,100,JP,2022-06-13 21:48:46,71,34.6851,135.8049,69.12,9.8
297,Chibuto,0,MZ,2022-06-13 21:51:04,78,-24.6867,33.5306,61.79,6.85
298,Houston,0,US,2022-06-13 21:51:05,46,29.7633,-95.3633,101.34,13.8
299,Muncar,96,ID,2022-06-13 21:51:05,90,-8.4333,114.3333,76.8,2.75
300,Airai,66,TL,2022-06-13 21:47:34,92,-8.9266,125.4092,57.96,3.22
301,Xuddur,100,SO,2022-06-13 21:51:06,65,4.1213,43.8894,73.58,19.19
302,Santiago Del Estero,0,AR,2022-06-13 21:51:07,14,-27.7951,-64.2615,64.78,12.37
303,Bathsheba,75,BB,2022-06-13 21:51:07,88,13.2167,-59.5167,77.61,8.05
304,Moose Factory,0,CA,2022-06-13 21:51:07,43,51.2585,-80.6094,75.2,9.22
305,Ahipara,52,NZ,2022-06-13 21:51:08,57,-35.1667,173.1667,59.74,14.34
306,Bacolod,93,PH,2022-06-13 21:51:08,82,10.6667,122.95,78.53,2.21
307,Qingdao,75,CN,2022-06-13 21:51:09,94,36.0986,120.3719,65.8,4.47
308,Grindavik,100,IS,2022-06-13 21:51:09,100,63.8424,-22.4338,53.55,17.27
309,Vila Franca Do Campo,12,PT,2022-06-13 21:47:29,86,37.7167,-25.4333,65.19,9.42
310,Makakilo City,40,US,2022-06-13 21:51:10,54,21.3469,-158.0858,83.95,20.71
311,Marawi,86,PH,2022-06-13 21:48:51,95,7.9986,124.2928,67.93,3.18
312,Atar,53,MR,2022-06-13 21:51:10,26,20.5169,-13.0499,94.66,13.42
313,Lagoa,5,PT,2022-06-13 21:51:10,80,39.05,-27.9833,62.56,9.6
314,Barrow,100,US,2022-06-13 21:51:11,86,71.2906,-156.7887,33.82,16.11
315,Miraflores,100,MX,2022-06-13 21:51:11,64,19.2167,-98.8083,74.05,4.7
316,Kargopol,62,RU,2022-06-13 21:51:12,90,61.5071,38.9456,52.75,4.54
317,Jagodina,22,RS,2022-06-13 21:51:12,75,43.9814,21.2622,66.56,2.86
318,Guerrero Negro,6,MX,2022-06-13 21:51:13,65,27.9769,-114.0611,70.68,20.94
319,Havre,0,FR,2022-06-13 21:51:13,87,49.5833,0.3333,52.34,5.75
320,Kishtwar,51,IN,2022-06-13 21:51:13,59,33.3167,75.7667,62.15,5.06
321,Newport,20,GB,2022-06-13 21:46:18,73,51.5877,-2.9984,56.82,5.95
322,Ballangen,75,NO,2022-06-13 21:51:14,87,68.3428,16.8315,52.02,5.75
323,Pangnirtung,40,CA,2022-06-13 21:52:14,70,66.1451,-65.7125,42.8,21.85
324,Antofagasta,31,CL,2022-06-13 21:52:15,84,-23.65,-70.4,58.28,6.62
325,Scarborough,100,GB,2022-06-13 21:52:15,73,54.2797,-0.4044,55.9,1.99
326,Porangatu,77,BR,2022-06-13 21:52:15,39,-13.4408,-49.1486,82.02,3.38
327,Port Blair,40,IN,2022-06-13 21:52:16,89,11.6667,92.75,80.64,2.3
328,Ingham,40,US,2022-06-13 21:52:16,67,42.6,-84.3833,82.58,3.44
329,Vila,17,PT,2022-06-13 21:52:17,69,42.0304,-8.1588,67.69,3.38
330,Beatrice,0,US,2022-06-13 21:49:59,30,40.2681,-96.747,101.44,12.66
331,De Aar,100,ZA,2022-06-13 21:52:18,44,-30.6497,24.0123,57.87,18.34
332,Durazno,5,UY,2022-06-13 21:52:18,70,-33.4131,-56.5006,46.76,7.34
333,Prince Rupert,20,CA,2022-06-13 21:52:18,73,54.3161,-130.3201,56.89,6.91
334,Amahai,29,ID,2022-06-13 21:52:19,85,-3.3333,128.9167,77.25,3.58
335,Vestmannaeyjar,100,IS,2022-06-13 21:52:19,98,63.4427,-20.2734,49.93,18.03
336,Moscow,100,RU,2022-06-13 21:51:11,73,55.7522,37.6156,64.24,4.47
337,Fukue,100,JP,2022-06-13 21:52:20,92,32.6881,128.8419,69.44,19.26
338,Carnarvon,1,AU,2022-06-13 21:52:20,56,-24.8667,113.6333,63.79,11.16
339,Lebedinyy,78,RU,2022-06-13 21:52:21,60,58.5167,125.5167,58.1,8.72
340,Khilok,99,RU,2022-06-13 21:52:21,61,51.3674,110.4676,57.92,2.89
341,Tuy Hoa,84,VN,2022-06-13 21:52:22,80,13.0833,109.3,78.08,4.94
342,Shakawe,0,BW,2022-06-13 21:52:22,54,-18.3667,21.85,55.53,4.47
343,Sturgis,0,US,2022-06-13 21:52:23,67,41.7992,-85.4192,86.13,10.36
344,Rocky Mountain House,100,CA,2022-06-13 21:49:07,67,52.3668,-114.9188,59.11,4.61
345,Ust-Tsilma,100,RU,2022-06-13 21:52:23,47,65.441,52.1498,57.87,4.32
346,Bichura,100,RU,2022-06-13 21:52:23,52,50.5881,107.6022,62.69,2.77
347,Maarianhamina,0,AX,2022-06-13 21:52:24,93,60.0973,19.9348,49.86,1.14
348,Paraiso,100,CR,2022-06-13 21:52:24,99,9.8383,-83.8656,64.42,2.33
349,Lorengau,27,PG,2022-06-13 21:52:25,71,-2.0226,147.2712,83.64,13.04
350,Flinders,6,AU,2022-06-13 21:52:25,79,-34.5833,150.8552,45.05,3.94
351,Baruun-Urt,69,MN,2022-06-13 21:52:25,78,46.6806,113.2792,54.55,6.2
352,Mitsamiouli,23,KM,2022-06-13 21:52:26,71,-11.3847,43.2844,77.09,2.68
353,Trinidad,0,BO,2022-06-13 21:52:26,31,-14.8333,-64.9,76.98,4.61
354,Parian Dakula,100,PH,2022-06-13 21:52:27,70,5.5567,120.7719,82.94,5.7
355,Laiyang,100,CN,2022-06-13 21:52:27,87,36.9758,120.7136,67.06,9.53
356,Yerbogachen,30,RU,2022-06-13 21:52:27,62,61.2767,108.0108,56.77,2.59
357,Villamontes,0,BO,2022-06-13 21:52:28,18,-21.25,-63.5,80.04,0.0
358,Kharp,39,RU,2022-06-13 21:52:28,61,66.8014,65.8081,46.76,1.14
359,Rocha,42,UY,2022-06-13 21:52:29,87,-34.4833,-54.3333,49.75,5.44
360,Fort Nelson,40,CA,2022-06-13 21:52:29,26,58.8053,-122.7002,67.59,8.05
361,Touros,4,BR,2022-06-13 21:52:29,79,-5.1989,-35.4608,76.46,10.4
362,Maypangdan,66,PH,2022-06-13 21:52:30,85,11.6519,125.4503,78.58,2.62
363,Ostrow Mazowiecka,100,PL,2022-06-13 21:52:30,92,52.8024,21.8951,51.62,10.18
364,Orlik,100,RU,2022-06-13 21:52:31,83,52.5178,99.825,56.53,2.08
365,Rincon,40,US,2022-06-13 21:52:31,58,32.296,-81.2354,95.92,5.75
366,Rawson,100,AR,2022-06-13 21:52:31,31,-43.3002,-65.1023,55.76,5.57
367,Baker City,100,US,2022-06-13 21:52:32,58,44.7749,-117.8344,51.51,13.8
368,Dunedin,93,NZ,2022-06-13 21:47:45,72,-45.8742,170.5036,43.81,13.0
369,Watertown,40,US,2022-06-13 21:48:50,40,42.3709,-71.1828,86.14,13.8
370,Rabo De Peixe,40,PT,2022-06-13 21:53:33,94,37.8,-25.5833,64.27,8.05
371,Wuxi,65,CN,2022-06-13 21:53:33,82,31.5689,120.2886,69.98,6.35
372,Turkmenabat,0,TM,2022-06-13 21:53:34,34,39.0733,63.5786,78.78,4.61
373,Awbari,90,LY,2022-06-13 21:53:34,23,26.5921,12.7805,82.85,7.52
374,Edremit,0,TR,2022-06-13 21:53:34,79,39.5961,27.0244,67.86,4.85
375,Payakumbuh,100,ID,2022-06-13 21:53:35,99,-0.2202,100.6308,68.97,2.62
376,Urusha,27,RU,2022-06-13 21:53:35,83,54.05,122.9,58.26,1.21
377,Leningradskiy,100,RU,2022-06-13 21:53:36,82,69.3833,178.4167,34.68,10.87
378,Vallenar,100,CL,2022-06-13 21:53:36,52,-28.5708,-70.7581,61.07,4.43
379,Kavieng,22,PG,2022-06-13 21:53:36,72,-2.5744,150.7967,83.3,13.78
380,Azacualpa,100,HN,2022-06-13 21:53:37,95,15.3433,-88.5514,79.45,2.53
381,Tongchuan,0,CN,2022-06-13 21:53:37,31,35.0806,109.0897,73.31,6.2
382,Zelenodolsk,100,RU,2022-06-13 21:53:38,75,55.8438,48.5178,59.38,3.65
383,San-Pedro,14,CI,2022-06-13 21:53:38,75,4.7485,-6.6363,76.73,5.37
384,Usinsk,55,RU,2022-06-13 21:53:38,48,65.9939,57.5281,48.04,6.26
385,Comodoro Rivadavia,0,AR,2022-06-13 21:53:39,44,-45.8667,-67.5,58.86,9.22
386,Gisborne,1,NZ,2022-06-13 21:53:39,56,-38.6533,178.0042,55.92,14.47
387,Mizdah,0,LY,2022-06-13 21:53:40,48,31.4451,12.9801,68.95,7.45
388,Nishihara,75,JP,2022-06-13 21:53:40,100,26.1842,127.7558,80.65,18.41
389,Muros,12,ES,2022-06-13 21:53:40,81,42.7762,-9.0603,72.16,3.78
390,Ribera,0,IT,2022-06-13 21:53:41,53,37.4984,13.2642,71.26,4.05
391,Naze,100,JP,2022-06-13 21:53:41,87,28.3667,129.4833,74.32,20.27
392,Genhe,98,CN,2022-06-13 21:53:42,96,50.7833,121.5167,56.46,1.41
393,Cadillac,100,US,2022-06-13 21:53:42,83,44.2519,-85.4012,70.09,5.75
394,Taoudenni,33,ML,2022-06-13 21:53:42,9,22.6783,-3.9836,101.28,9.4
395,Itarema,3,BR,2022-06-13 21:53:43,77,-2.9248,-39.9167,78.58,13.65
396,Cockburn Town,20,TC,2022-06-13 21:53:35,70,21.4612,-71.1419,84.16,11.5
397,Nanortalik,3,GL,2022-06-13 21:53:43,79,60.1432,-45.2371,38.37,27.6
398,Los Llanos De Aridane,4,ES,2022-06-13 21:53:44,84,28.6585,-17.9182,67.75,3.44
399,Cape Canaveral,0,US,2022-06-13 21:49:56,71,28.4058,-80.6048,90.05,19.57
400,Along,100,IN,2022-06-13 21:53:44,98,28.1667,94.7667,71.87,0.72
401,Inhambane,0,MZ,2022-06-13 21:51:47,83,-23.865,35.3833,68.72,8.68
402,Oktyabrskoye,100,RU,2022-06-13 21:53:45,100,43.0645,44.7417,59.14,2.24
403,Bocana De Paiwas,100,NI,2022-06-13 21:53:45,91,12.7857,-85.1227,75.31,5.84
404,Tuatapere,89,NZ,2022-06-13 21:53:46,77,-46.1333,167.6833,42.82,21.14
405,Labrea,84,BR,2022-06-13 21:53:46,75,-7.2586,-64.7981,75.58,2.68
406,Fengkou,24,CN,2022-06-13 21:53:46,93,30.0833,113.2667,69.51,10.29
407,Codrington,100,AU,2022-06-13 21:53:47,80,-38.2667,141.9667,45.34,11.81
408,Sept-Iles,100,CA,2022-06-13 21:53:47,66,50.2001,-66.3821,61.32,16.11
409,Amga,15,RU,2022-06-13 21:53:48,71,60.8953,131.9608,58.64,6.55
410,Port Hardy,75,CA,2022-06-13 21:53:48,87,50.6996,-127.4199,50.18,3.44
411,Kathu,55,TH,2022-06-13 21:53:49,99,7.9178,98.3332,85.69,7.78
412,Kabanjahe,92,ID,2022-06-13 21:53:49,97,3.1001,98.4908,61.21,3.38
413,Thiruvananthapuram,20,IN,2022-06-13 21:53:50,83,8.4833,76.9167,80.58,5.75
414,Richards Bay,92,ZA,2022-06-13 21:53:50,48,-28.783,32.0377,63.45,11.5
415,Pinillos,80,CO,2022-06-13 21:54:50,88,8.9193,-74.4677,82.08,3.13
416,Neiafu,40,TO,2022-06-13 21:54:51,78,-18.65,-173.9833,81.28,6.91
417,Anito,73,PH,2022-06-13 21:54:51,89,12.4497,125.2886,77.97,5.26
418,Vostok,4,RU,2022-06-13 21:54:51,63,46.4856,135.8833,60.19,1.52
419,Goderich,98,CA,2022-06-13 21:54:52,72,43.7501,-81.7165,61.92,6.26
420,Bouca,100,CF,2022-06-13 21:54:52,98,6.5105,18.2733,68.7,3.13
421,Alice Springs,0,AU,2022-06-13 21:54:53,87,-23.7,133.8833,36.95,0.0
422,Gazojak,0,TM,2022-06-13 21:54:53,16,41.1875,61.4036,82.0,8.99
423,Teramo,30,IT,2022-06-13 21:54:54,61,42.65,13.6833,74.01,5.88
424,Lompoc,0,US,2022-06-13 21:54:54,60,34.6391,-120.4579,83.79,30.0
425,Itacare,5,BR,2022-06-13 21:54:55,74,-14.2775,-38.9967,76.51,10.87
426,Humaita,93,BR,2022-06-13 21:54:55,73,-7.5061,-63.0208,76.95,1.99
427,Bella Vista,0,US,2022-06-13 21:54:55,56,36.4295,-94.2316,95.83,12.66
428,Markova,66,UA,2022-06-13 21:54:56,93,48.6758,24.4138,54.09,17.52
429,Neryungri,89,RU,2022-06-13 21:54:56,66,56.6709,124.6491,56.26,5.86
430,Mount Abu,70,IN,2022-06-13 21:54:57,69,24.6,72.7,72.64,5.14
431,Sterling,0,US,2022-06-13 21:53:04,66,39.0062,-77.4286,91.69,5.75
432,Harpalpur,48,IN,2022-06-13 21:54:57,48,25.2884,79.3347,88.83,11.21
433,Marsh Harbour,77,BS,2022-06-13 21:54:58,73,26.5412,-77.0636,82.53,10.98
434,Clearwater,0,US,2022-06-13 21:50:36,70,27.9659,-82.8001,91.38,11.5
435,Ocos,100,GT,2022-06-13 21:54:58,72,14.5094,-92.1933,82.69,9.73
436,Bilibino,26,RU,2022-06-13 21:54:59,27,68.0546,166.4372,59.7,2.82
437,Tanete,61,ID,2022-06-13 21:54:59,97,-3.9443,119.7848,72.07,3.42
438,Svetlyy,2,RU,2022-06-13 21:54:59,79,54.675,20.1347,56.97,14.32
439,Puerto Escondido,98,MX,2022-06-13 21:54:22,81,15.85,-97.0667,79.77,6.24
440,Alexandria,0,EG,2022-06-13 21:50:53,83,31.2156,29.9553,73.36,6.91
441,Udarnyy,60,RU,2022-06-13 21:55:00,80,54.3409,42.8611,56.8,5.17
442,Hyderabad,40,IN,2022-06-13 21:55:01,94,17.3753,78.4744,74.71,10.36
443,Acarau,5,BR,2022-06-13 21:55:01,80,-2.8856,-40.12,78.44,13.51
444,Vinh Yen,100,VN,2022-06-13 21:55:01,96,21.31,105.5967,76.95,3.02
445,Shediac,100,CA,2022-06-13 21:54:36,94,46.2198,-64.5411,63.12,11.5
446,Half Moon Bay,0,US,2022-06-13 21:55:02,47,37.4636,-122.4286,81.88,19.57
447,Praia,20,CV,2022-06-13 21:51:44,73,14.9215,-23.5087,75.74,13.8
448,Vila Velha,0,BR,2022-06-13 21:55:03,76,-20.3297,-40.2925,71.55,7.0
449,Sangar,100,RU,2022-06-13 21:55:03,96,63.9242,127.4739,48.79,9.64
450,Huarmey,16,PE,2022-06-13 21:55:03,74,-10.0681,-78.1522,67.3,10.8
451,Havoysund,99,NO,2022-06-13 21:55:04,83,70.9963,24.6622,43.03,6.31
452,Doha,2,QA,2022-06-13 21:55:04,86,25.2867,51.5333,89.91,6.91
453,Maceio,0,BR,2022-06-13 21:50:14,83,-9.6658,-35.7353,76.44,8.05
454,Nalut,0,LY,2022-06-13 21:55:05,28,30.3333,10.85,74.75,10.87
455,Kumluca,58,TR,2022-06-13 21:55:05,73,36.3703,30.2869,73.85,1.52
456,Ures,6,MX,2022-06-13 21:55:06,23,29.4333,-110.4,101.91,15.48
457,Carnduff,95,CA,2022-06-13 21:55:06,87,49.1667,-101.8009,70.38,9.22
458,Riyadh,0,SA,2022-06-13 21:53:55,11,24.6877,46.7219,93.34,9.8
459,Kanelovskaya,19,RU,2022-06-13 21:55:07,60,46.5908,39.19,66.96,6.06
460,Ballina,87,AU,2022-06-13 21:55:07,99,-28.8667,153.5667,52.02,5.21
461,Keti Bandar,0,PK,2022-06-13 21:56:07,74,24.1447,67.4497,84.18,8.93
462,Cambuci,96,BR,2022-06-13 21:56:08,73,-21.5753,-41.9111,63.84,1.77
463,Loikaw,100,MM,2022-06-13 21:56:08,96,19.6742,97.2094,67.3,1.52
464,Prado,100,BR,2022-06-13 21:56:09,76,-17.3411,-39.2208,72.68,12.59
465,Las Palmas,20,ES,2022-06-13 21:56:02,73,28.4204,-14.0131,68.79,14.97
466,Honiara,22,SB,2022-06-13 21:56:09,76,-9.4333,159.95,81.75,6.55
467,Ancud,99,CL,2022-06-13 21:56:10,95,-41.8697,-73.8203,52.23,9.01
468,Noshiro,12,JP,2022-06-13 21:56:10,59,40.2039,140.0242,62.67,11.54
469,Caetite,71,BR,2022-06-13 21:56:11,51,-14.0694,-42.475,72.86,4.18
470,Broome,60,US,2022-06-13 21:56:11,59,42.2506,-75.833,75.79,5.01
471,Pacific Grove,0,US,2022-06-13 21:56:12,68,36.6177,-121.9166,79.56,11.01
472,Kulhudhuffushi,100,MV,2022-06-13 21:56:12,76,6.6221,73.07,82.8,11.63
473,Villarrica,0,PY,2022-06-13 21:56:12,85,-25.75,-56.4333,50.13,3.22
474,Saravan,14,AM,2022-06-13 21:56:13,72,39.7196,45.6483,53.53,5.37
475,Olafsvik,100,IS,2022-06-13 21:56:13,94,64.8945,-23.7142,50.41,16.35
476,Ballyhaunis,100,IE,2022-06-13 21:56:14,91,53.7667,-8.7667,51.78,6.53
477,Rio Cuarto,0,AR,2022-06-13 21:56:14,20,-33.1307,-64.3499,65.97,18.41
478,Verkhoyansk,38,RU,2022-06-13 21:56:15,46,67.5447,133.385,60.96,7.09
479,Risor,6,NO,2022-06-13 21:56:16,61,58.7206,9.2342,56.61,12.17
480,Nome,99,US,2022-06-13 21:56:17,80,64.5011,-165.4064,44.17,10.89
481,Brae,100,GB,2022-06-13 21:56:17,94,60.3964,-1.353,51.4,15.99
482,Sorong,38,ID,2022-06-13 21:56:18,86,-0.8833,131.25,76.66,5.01
483,Nsanje,9,MW,2022-06-13 21:56:18,92,-16.92,35.262,63.82,1.9
484,Hambantota,20,LK,2022-06-13 21:56:19,94,6.1241,81.1185,77.34,3.44
485,Weyburn,85,CA,2022-06-13 21:56:19,60,49.6668,-103.8511,70.02,18.41
486,Marsa Matruh,0,EG,2022-06-13 21:56:19,88,31.3525,27.2453,71.8,5.75
487,Elmadag,49,TR,2022-06-13 21:56:20,76,39.9208,33.2308,59.34,3.6
488,San Lorenzo,0,PY,2022-06-13 21:56:20,71,-25.3333,-57.5333,54.54,2.3
489,Baglung,81,NP,2022-06-13 21:56:21,65,28.2719,83.5898,74.08,3.58
490,Progreso,99,MX,2022-06-13 21:56:21,75,21.2833,-89.6667,88.11,21.07
491,Khani,100,GE,2022-06-13 21:56:22,97,41.9563,42.9566,60.37,3.02
492,Sola,75,VU,2022-06-13 21:56:22,94,-13.8833,167.55,79.47,0.0
493,Elbasan,70,AL,2022-06-13 21:56:22,83,41.1125,20.0822,68.72,3.65
494,Bar Harbor,100,US,2022-06-13 21:56:23,89,44.3876,-68.2039,64.94,4.0
495,Mount Isa,1,AU,2022-06-13 21:56:23,70,-20.7333,139.5,38.97,2.3
496,Gravelbourg,97,CA,2022-06-13 21:56:24,56,49.8834,-106.5512,75.47,2.53
497,Kieta,36,PG,2022-06-13 21:56:24,78,-6.2167,155.6333,81.86,6.98
498,Otane,16,NZ,2022-06-13 21:56:24,63,-39.8833,176.6333,57.0,20.89
499,Isangel,75,VU,2022-06-13 21:56:25,100,-19.55,169.2667,77.11,2.3
500,Oktyabrskiy,6,RU,2022-06-13 21:56:25,84,54.4815,53.471,50.13,2.66
501,Sitka,100,US,2022-06-13 21:56:26,77,57.0531,-135.33,54.03,4.9
502,El Dorado,0,US,2022-06-13 21:52:07,37,38.7666,-120.5177,72.79,1.01
503,Hereford,27,GB,2022-06-13 21:56:26,75,52.0568,-2.7148,55.49,3.91
504,Burgeo,76,CA,2022-06-13 21:56:27,87,47.6167,-57.6152,53.33,6.33
505,Haysville,0,US,2022-06-13 21:53:42,34,37.5645,-97.3523,101.46,21.85
